koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_teq,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,dec,koi_kepmag,koi_predicted
0,0,0,0,631.56889,-0.013340000000000001,0.636,9.192,1.5,-1.5,789.0,56.8,-56.8,3.13,237,0.69,-0.22,20.7,6382,-189,0.065,-0.20800000000000002,1.0590000000000002,0.33299999999999996,-0.111,39.740452000000005,14.0,FALSE POSITIVE
0,0,0,0,3.74099144,-7.219999999999999e-05,0.222,0.23399999999999999,0.506,-0.506,34.3,3.4,-3.4,1.85,1733,1171.02,-1365.7,12.3,5110,-177,0.247,-0.152,3.2310000000000003,0.5770000000000001,-1.155,44.193531,13.095999999999998,FALSE POSITIVE
0,0,0,0,302.779824,-0.009594,0.001,0.44,0.721,-0.721,270.9,25.2,-25.2,1.31,246,0.66,-0.22,12.3,5734,-154,0.042,-0.168,0.797,0.207,-0.069,40.043621,14.16,FALSE POSITIVE
0,0,0,0,21.1876185,-0.0007137000000000001,0.777,0.212,1.0,-1.0,71.7,9.7,-9.7,0.79,676,40.45,-12.06,8.5,6355,-206,0.036000000000000004,-0.204,0.8490000000000001,0.242,-0.061,41.729252,13.827,FALSE POSITIVE
0,0,0,0,94.094392,-0.003053,0.32,0.11900000000000001,0.606,-0.606,46.6,4.6,-4.6,0.9,486,1.86,-1.72,10.6,6099,-85,0.016,-0.018000000000000002,1.308,0.054000000000000006,-0.054000000000000006,41.632717,11.049000000000001,FALSE POSITIVE
0,0,0,0,10.08535311,-6.22e-05,0.532,0.052000000000000005,0.149,-0.149,222.5,24.7,-24.7,1.45,843,109.08,-35.6,10.7,5947,-196,0.054000000000000006,-0.20199999999999999,0.945,0.294,-0.098,40.42577,14.889000000000001,FALSE POSITIVE
0,0,0,0,10.285637300000001,-0.00011320000000000001,0.37799999999999995,0.08199999999999999,0.298,-0.298,134.9,16.3,-16.3,1.24,864,54.59,-27.31,10.4,5841,-79,0.054000000000000006,-0.126,1.06,0.16699999999999998,-0.09,44.700641999999995,14.950999999999999,FALSE POSITIVE
0,0,0,0,393.95608,-0.01994,0.614,0.36,1.1,-1.1,482.2,53.5,-53.5,2.27,263,1.05,-0.37,10.3,6217,-241,0.062,-0.2,0.9890000000000001,0.299,-0.107,41.151901,15.622,FALSE POSITIVE
0,0,0,0,34.749603799999996,-0.0005627000000000001,0.9840000000000001,0.024,0.231,-0.231,227.1,20.7,-20.7,3.51,702,21.95,-24.54,11.4,5849,-79,0.182,-0.098,1.601,0.237,-0.35600000000000004,39.74456,14.606,FALSE POSITIVE
0,0,0,0,227.83457,-0.01402,0.56,0.40399999999999997,1.9,-1.9,155.3,15.6,-15.6,2.83,449,3.97,-5.06,13.1,6004,-80,0.22399999999999998,-0.096,2.193,0.34700000000000003,-0.644,41.467098,13.845,FALSE POSITIVE
0,0,0,0,24.352541,-0.0014060000000000001,0.505,0.527,0.8140000000000001,-0.8140000000000001,349.1,85.8,-85.8,1.52,498,2.04,-2.73,5.8,4891,-78,0.068,-0.02,0.805,0.027999999999999997,-0.055999999999999994,49.73122,14.779000000000002,FALSE POSITIVE
0,0,0,0,382.30306,-0.03096,0.597,0.0,5.5,-5.5,225.6,20.9,-20.9,4.05,400,3.25,-3.9,9.6,5993,-178,0.32299999999999995,-0.10800000000000001,2.59,0.439,-0.951,40.907429,13.104000000000001,FALSE POSITIVE
0,0,0,0,26.757586600000003,-0.0002942,0.40700000000000003,0.057999999999999996,0.278,-0.278,455.3,29.8,-29.8,2.28,660,42.94,-15.99,17.7,6215,-259,0.065,-0.20800000000000002,1.052,0.332,-0.133,46.589141999999995,15.42,FALSE POSITIVE
0,0,0,0,3.80675878,-4.8899999999999996e-05,0.26,0.195,0.218,-0.218,231.9,25.8,-25.8,2.75,1574,623.13,-626.79,10.4,6068,-82,0.182,-0.11199999999999999,1.797,0.295,-0.406,41.952431,15.767000000000001,FALSE POSITIVE
0,0,0,0,34.108656200000006,-0.0007044999999999999,0.318,0.134,0.455,-0.455,133.8,12.0,-12.0,1.95,739,36.4,-27.67,11.7,6144,-80,0.159,-0.13,1.6680000000000001,0.33399999999999996,-0.33399999999999996,42.150828999999995,14.44,FALSE POSITIVE
0,0,0,0,47.056332700000006,-0.0007067,0.361,0.08800000000000001,0.35100000000000003,-0.35100000000000003,762.0,75.6,-75.6,2.57,497,12.76,-4.84,12.1,5889,-206,0.065,-0.20800000000000002,0.924,0.268,-0.115,42.214649,15.695,FALSE POSITIVE
0,0,0,0,10.010031199999998,-4.72e-05,0.07,0.374,0.121,-0.121,375.8,37.3,-37.3,0.99,506,4.29,-4.69,12.4,4338,-143,0.065,-0.035,0.508,0.036000000000000004,-0.054000000000000006,40.717419,15.318,FALSE POSITIVE
0,0,0,0,12.67143692,-9.15e-05,0.047,0.419,0.17800000000000002,-0.17800000000000002,215.8,17.8,-17.8,0.76,404,1.31,-1.3,13.7,3705,-74,0.039,-0.021,0.529,0.03,-0.038,40.561909,13.693,FALSE POSITIVE
0,0,0,0,2.63595435,-1.76e-05,0.005,0.45,0.193,-0.193,93.7,13.0,-13.0,0.5,682,10.65,-10.49,9.2,3705,-74,0.039,-0.021,0.529,0.03,-0.038,40.561909,13.693,FALSE POSITIVE
0,0,0,0,241.0707458,-1.56e-05,0.418,0.001,0.0033200000000000005,-0.0033200000000000005,70292.0,20.1,-20.1,76.53,699,35.12,-45.95,4257.4,9414,-941,0.36,-0.096,2.7769999999999997,0.43,-1.291,50.40976,10.655999999999999,FALSE POSITIVE
0,0,0,0,37.8862977,-0.000465,0.026000000000000002,0.42,0.273,-0.273,672.2,51.8,-51.8,2.09,479,8.72,-3.49,14.4,5513,-166,0.048,-0.14300000000000002,0.818,0.187,-0.08,43.955971000000005,15.847999999999999,FALSE POSITIVE
0,0,0,0,10.54841329,-5.47e-05,1.0170000000000001,0.047,0.14300000000000002,-0.14300000000000002,102.9,10.4,-10.4,3.89,899,72.78,-37.23,11.7,6047,-133,0.066,-0.12300000000000001,1.092,0.18100000000000002,-0.09699999999999999,44.737061,13.204,FALSE POSITIVE
0,0,0,0,133.6348207,-0.0009308999999999999,0.43799999999999994,0.535,0.2,-0.2,420.9,49.0,-49.0,1.89,317,0.48,-0.57,10.8,5202,-73,0.10400000000000001,-0.048,0.9179999999999999,0.057999999999999996,-0.094,41.168282,13.623,FALSE POSITIVE
0,0,0,0,32.510844,-0.0002498,0.42100000000000004,0.036000000000000004,0.2,-0.2,361.9,32.8,-32.8,2.62,680,22.15,-16.23,12.6,6074,-90,0.125,-0.125,1.358,0.228,-0.205,38.431430999999996,14.863,FALSE POSITIVE
0,0,0,0,14.0545718,-0.0001607,0.121,0.327,0.22899999999999998,-0.22899999999999998,274.3,27.6,-27.6,1.45,711,52.81,-17.23,11.6,5783,-202,0.036000000000000004,-0.204,0.88,0.26,-0.081,42.429878,15.802,FALSE POSITIVE
0,0,0,0,6.86674226,-0.0001,0.405,0.05,0.349,-0.349,47.2,4.4,-4.4,0.79,1018,109.33,-51.32,12.3,5914,-130,0.04,-0.11199999999999999,1.135,0.175,-0.075,47.39629,13.046,FALSE POSITIVE
0,0,0,0,29.7681831,-0.0007597000000000001,0.7390000000000001,0.235,0.7,-0.7,159.9,14.4,-14.4,3.98,917,79.44,-98.4,13.2,5640,-84,0.245,-0.105,2.9160000000000004,0.531,-0.986,38.914909,14.564,FALSE POSITIVE
0,0,0,0,36.7662364,-0.0004327,0.16399999999999998,0.287,0.32899999999999996,-0.32899999999999996,579.5,55.5,-55.5,1.28,336,0.9,-0.88,12.6,4342,-143,0.063,-0.031,0.54,0.044000000000000004,-0.054000000000000006,46.015910999999996,15.902999999999999,FALSE POSITIVE
0,0,0,0,2.53742164,-1.27e-05,0.285,0.17,0.133,-0.133,104.5,9.7,-9.7,0.93,1220,162.93,-96.27,12.8,5447,-81,0.053,-0.098,0.917,0.102,-0.063,41.523338,14.8,FALSE POSITIVE
0,0,0,0,62.596543999999994,-0.001064,0.24600000000000002,0.209,0.48700000000000004,-0.48700000000000004,223.1,16.3,-16.3,2.25,559,10.42,-9.48,15.5,5934,-80,0.162,-0.122,1.5090000000000001,0.262,-0.32,46.367069,14.450999999999999,FALSE POSITIVE
0,0,0,0,15.576406099999998,-0.0001815,0.565,0.396,0.278,-0.278,257.1,21.0,-21.0,1.79,793,87.34,-28.68,14.1,6214,-224,0.052000000000000005,-0.20800000000000002,1.0759999999999998,0.335,-0.11199999999999999,43.47065,15.491,FALSE POSITIVE
0,0,0,0,36.258074900000004,-0.0005005,0.7859999999999999,0.18899999999999997,0.377,-0.377,380.3,35.1,-35.1,1.82,516,11.45,-4.28,12.5,5818,-174,0.04,-0.16,0.848,0.2,-0.071,40.931931,15.552999999999999,FALSE POSITIVE
0,0,0,0,30.990299699999998,-0.0008933,0.397,0.059000000000000004,0.836,-0.836,321.5,33.4,-33.4,2.21,619,15.77,-14.0,10.7,5480,-65,0.192,-0.11199999999999999,1.229,0.21,-0.257,46.823318,15.915999999999999,FALSE POSITIVE
0,0,0,0,421.4284819,-2.8800000000000002e-05,0.35600000000000004,0.002,0.0044399999999999995,-0.0044399999999999995,96654.0,38.0,-38.0,54.16,335,2.55,-1.88,3162.0,6235,-243,0.336,-0.14400000000000002,1.7080000000000002,0.48,-0.586,45.118668,13.769,FALSE POSITIVE
0,0,0,0,35.8754482,-0.0003946,0.026000000000000002,0.424,0.278,-0.278,366.7,33.7,-33.7,2.35,668,42.33,-16.26,12.6,6559,-248,0.065,-0.182,1.218,0.382,-0.153,41.535789,15.353,FALSE POSITIVE
0,0,0,0,35.8007112,-0.0003713,0.043,0.402,0.20800000000000002,-0.20800000000000002,417.4,17.5,-17.5,7.97,991,105.32,-135.95,25.0,5745,-77,0.259,-0.129,3.955,0.688,-1.376,38.644501,13.489,FALSE POSITIVE
0,0,0,0,4.32710579,-6.05e-05,0.025,0.426,0.314,-0.314,84.1,10.0,-10.0,3.58,2004,1760.47,-2272.59,9.5,5745,-77,0.259,-0.129,3.955,0.688,-1.376,38.644501,13.489,FALSE POSITIVE
0,0,0,0,60.532988,-0.00045569999999999996,0.618,0.303,0.179,-0.179,467.5,22.3,-22.3,1.91,420,6.01,-1.85,23.8,5631,-152,0.035,-0.184,0.847,0.235,-0.073,39.943939,14.196,FALSE POSITIVE
0,0,0,0,58.019858299999996,-0.00014319999999999998,0.951,0.013999999999999999,0.182,-0.182,1286.6,34.8,-34.8,3.46,354,0.99,-0.49,66.0,4920,-98,0.01,-0.059000000000000004,0.72,0.059000000000000004,-0.022000000000000002,49.523258,12.231,FALSE POSITIVE
0,0,0,0,15.061783499999999,-0.0002645,0.114,0.335,0.299,-0.299,196.6,17.9,-17.9,1.61,794,41.79,-26.28,12.1,5806,-78,0.115,-0.115,1.158,0.19699999999999998,-0.14800000000000002,46.931000000000004,15.386,FALSE POSITIVE
0,0,0,0,17.9559673,-0.00025469999999999996,0.9790000000000001,0.016,0.316,-0.316,137.0,13.6,-13.6,1.96,750,29.15,-25.22,11.9,5641,-76,0.162,-0.10800000000000001,1.195,0.177,-0.196,46.81575,14.388,FALSE POSITIVE
0,0,0,0,2.69339974,-2.95e-05,0.27899999999999997,0.18600000000000003,0.257,-0.257,147.5,22.0,-22.0,1.04,1151,248.77,-117.07,8.7,5355,-159,0.057,-0.133,0.863,0.16,-0.086,41.521069,15.673,FALSE POSITIVE
0,0,0,0,10.43003118,-7.82e-05,0.28300000000000003,0.17800000000000002,0.196,-0.196,120.0,14.3,-14.3,1.14,906,145.16,-47.42,10.6,6277,-206,0.052000000000000005,-0.20800000000000002,1.031,0.32,-0.107,46.132549,14.412,FALSE POSITIVE
0,0,0,0,27.63714708,-6.759999999999999e-05,0.669,0.001,0.0716,-0.0716,735.5,32.5,-32.5,6.96,816,112.69,-93.3,27.4,5214,-157,0.75,-0.25,2.427,0.85,-1.579,45.189029999999995,13.850999999999999,FALSE POSITIVE
0,0,0,0,52.609510300000004,-0.0007321000000000001,0.102,0.34700000000000003,0.358,-0.358,203.7,15.2,-15.2,1.83,553,9.28,-7.9,15.3,5881,-79,0.13699999999999998,-0.11199999999999999,1.294,0.207,-0.228,40.34621,14.192,FALSE POSITIVE
0,0,0,0,14.137062,-0.0001584,0.2133,0.2498,0.292,-0.292,393.0,58.6,-58.6,1.37,568,11.37,-6.47,7.5,4861,-128,0.055999999999999994,-0.055999999999999994,0.7090000000000001,0.096,-0.067,37.388481,15.729000000000001,FALSE POSITIVE
0,0,0,0,31.2543238,-0.0003567,0.019,0.42,0.223,-0.223,438.0,34.3,-34.3,2.29,635,37.99,-12.89,14.7,6246,-260,0.054000000000000006,-0.21600000000000003,1.092,0.365,-0.122,48.387741,15.82,FALSE POSITIVE
0,0,0,0,6.15828666,-8.77e-05,0.595,0.042,0.341,-0.341,57.7,4.1,-4.1,1.2,1212,233.02,-219.53,16.4,5710,-91,0.201,-0.09300000000000001,1.524,0.244,-0.336,49.937778,13.102,FALSE POSITIVE
0,0,0,0,65.427645,-0.0010869999999999999,0.004,0.43799999999999994,0.326,-0.326,319.0,23.5,-23.5,1.65,453,9.19,-2.97,15.6,6014,-198,0.052000000000000005,-0.221,0.9259999999999999,0.292,-0.09699999999999999,50.281811,14.821,FALSE POSITIVE
0,0,0,0,7.68433346,-1.4099999999999999e-05,0.951,0.028999999999999998,0.0709,-0.0709,1175.0,49.6,-49.6,2.58,583,8.49,-7.33,28.5,4402,-144,0.045,-0.036000000000000004,0.5720000000000001,0.049,-0.049,50.112041,14.265,FALSE POSITIVE
0,0,0,0,11.16622885,-9.66e-05,0.17600000000000002,0.272,0.192,-0.192,353.9,28.3,-28.3,1.56,725,47.65,-16.33,13.6,5552,-166,0.038,-0.162,0.836,0.201,-0.067,43.381889,15.927,FALSE POSITIVE
0,0,0,0,23.133449399999996,-0.00010800000000000001,0.9540000000000001,0.006,0.114,-0.114,456.3,23.6,-23.6,2.55,638,36.7,-15.98,21.6,5712,-170,0.18899999999999997,-0.231,0.932,0.29100000000000004,-0.17,43.447578,14.655999999999999,FALSE POSITIVE
0,0,0,0,8.9539656,-0.00019069999999999997,0.6559999999999999,0.31,0.35100000000000003,-0.35100000000000003,70.4,6.5,-6.5,0.84,923,136.28,-55.15,12.2,6168,-185,0.081,-0.18899999999999997,0.9470000000000001,0.256,-0.11800000000000001,38.618309,13.776,FALSE POSITIVE
0,0,0,0,3.53105835,-1.88e-05,1.213,59.41,0.225,-0.225,310.8,33.1,-33.1,10.61,558,7.57,-7.26,11.7,3638,-87,0.049,-0.055,0.42,0.046,-0.055999999999999994,40.730049,15.855,FALSE POSITIVE
0,0,0,0,6.32589574,-6.0299999999999995e-05,0.18100000000000002,0.27899999999999997,0.267,-0.267,192.5,27.5,-27.5,1.14,901,126.86,-39.45,8.8,5749,-155,0.033,-0.187,0.818,0.226,-0.071,41.683448999999996,15.421,FALSE POSITIVE
0,0,0,0,32.715906,-0.001198,0.25,0.218,1.3,-1.3,135.7,12.2,-12.2,3.68,902,81.53,-96.95,13.1,5527,-75,0.262,-0.087,3.1919999999999997,0.628,-1.166,45.02309,14.462,FALSE POSITIVE
0,0,0,0,15.331771900000001,-0.00020390000000000002,0.802,0.14,0.307,-0.307,179.2,15.6,-15.6,1.91,821,47.95,-39.66,13.3,5726,-78,0.162,-0.10800000000000001,1.285,0.215,-0.23600000000000002,42.829208,15.097999999999999,FALSE POSITIVE
0,0,0,0,27.096514600000003,-0.00048760000000000003,0.769,0.184,0.401,-0.401,208.4,13.5,-13.5,2.13,700,24.11,-22.22,16.4,5775,-78,0.162,-0.10800000000000001,1.3519999999999999,0.21899999999999997,-0.268,40.808949,14.886,FALSE POSITIVE
0,0,0,0,11.5474983,-0.000164,0.495,0.462,0.365,-0.365,115.5,10.7,-10.7,1.48,930,75.14,-69.23,12.3,5775,-78,0.162,-0.10800000000000001,1.3519999999999999,0.21899999999999997,-0.268,40.808949,14.886,FALSE POSITIVE
0,0,0,0,83.2664103,-0.0006749,0.028999999999999998,0.41100000000000003,0.187,-0.187,620.0,66.3,-66.3,2.89,439,3.51,-2.97,10.9,5538,-74,0.168,-0.11199999999999999,1.18,0.175,-0.19399999999999998,38.393131,14.97,FALSE POSITIVE
0,0,0,0,11.6044881,-0.000113,0.11800000000000001,0.33399999999999996,0.209,-0.209,267.6,20.3,-20.3,1.88,841,47.61,-43.33,14.5,5533,-74,0.168,-0.11199999999999999,1.166,0.174,-0.212,50.020039000000004,15.254000000000001,FALSE POSITIVE
0,0,0,0,11.8237228,-0.000239,0.698,0.271,0.489,-0.489,212.7,17.1,-17.1,1.25,703,35.26,-15.09,14.2,5559,-166,0.032,-0.128,0.8029999999999999,0.16399999999999998,-0.07,38.00721,15.353,FALSE POSITIVE
0,0,0,0,19.068951300000002,-0.00034389999999999996,0.98,0.049,0.9129999999999999,-0.9129999999999999,169.3,9.6,-9.6,1.63,627,30.27,-13.06,19.1,5418,-159,0.133,-0.247,0.889,0.245,-0.132,43.909859000000004,14.370999999999999,FALSE POSITIVE
0,0,0,0,6.2253374,-7.609999999999999e-05,0.6920000000000001,0.264,0.304,-0.304,108.6,10.9,-10.9,1.92,1378,333.76,-363.24,11.8,6263,-75,0.196,-0.084,1.726,0.258,-0.387,41.315540000000006,14.918,FALSE POSITIVE
0,0,0,0,12.90235874,-8.4e-05,0.382,0.07,0.155,-0.155,354.4,26.7,-26.7,1.49,675,33.53,-12.99,15.7,5530,-166,0.036000000000000004,-0.14400000000000002,0.7879999999999999,0.17600000000000002,-0.07,45.001419,15.487,FALSE POSITIVE
0,0,0,0,12.5014905,-0.0001535,0.43,0.015,0.298,-0.298,220.1,22.3,-22.3,2.24,952,82.18,-75.61,10.8,5821,-78,0.182,-0.098,1.492,0.24100000000000002,-0.294,42.824371,15.589,FALSE POSITIVE
0,0,0,0,89.945828,-0.001716,0.171,0.29,0.539,-0.539,335.6,71.2,-71.2,3.46,509,32.13,-14.02,6.6,5115,-138,0.7909999999999999,-0.33899999999999997,1.9240000000000002,1.2309999999999999,-1.2309999999999999,41.612289000000004,13.64,FALSE POSITIVE
0,0,0,0,46.7162336,-0.0008367000000000001,0.266,0.205,0.41700000000000004,-0.41700000000000004,345.5,26.4,-26.4,2.03,531,8.08,-4.01,15.4,5856,-79,0.066,-0.12300000000000001,1.092,0.18,-0.09699999999999999,45.102759999999996,15.222999999999999,FALSE POSITIVE
0,0,0,0,17.6062701,-0.00039760000000000007,0.9229999999999999,0.031,0.612,-0.612,146.2,15.4,-15.4,1.72,753,31.78,-21.53,10.4,5808,-78,0.11,-0.11,1.159,0.185,-0.151,46.029109999999996,15.135,FALSE POSITIVE
0,0,0,0,30.254118599999998,-0.00020800000000000001,0.122,0.331,0.177,-0.177,576.3,56.4,-56.4,2.8,660,45.39,-14.13,12.3,6277,-208,0.055999999999999994,-0.22399999999999998,1.161,0.4,-0.133,38.863312,14.296,FALSE POSITIVE
0,0,0,0,541.92452,-0.01934,0.95,0.026000000000000002,1.7,-1.7,1504.2,97.1,-97.1,3.15,144,0.03,-0.02,18.1,4378,-131,0.052000000000000005,-0.024,0.614,0.045,-0.055999999999999994,41.799938,15.671,FALSE POSITIVE
0,0,0,0,3.15722086,-1.95e-05,0.001,0.455,0.14300000000000002,-0.14300000000000002,49.7,3.2,-3.2,1.41,1791,1766.22,-1678.55,17.4,6120,-217,0.39799999999999996,-0.133,2.0,0.467,-0.8009999999999999,45.49538,13.265999999999998,FALSE POSITIVE
0,0,0,0,6.685438,-0.0001828,0.853,0.021,0.8009999999999999,-0.8009999999999999,89.2,13.1,-13.1,1.25,1040,115.49,-78.23,9.7,5808,-78,0.11,-0.11,1.159,0.185,-0.151,46.029109999999996,15.135,FALSE POSITIVE
0,0,0,0,8.5433774,-0.0001984,0.748,0.226,0.478,-0.478,75.1,8.3,-8.3,1.58,1260,514.55,-318.95,10.3,6602,-250,0.22,-0.18,1.685,0.494,-0.444,43.179794,13.932,FALSE POSITIVE
0,0,0,0,11.720169300000002,-0.0002292,0.292,0.175,0.307,-0.307,154.4,27.8,-27.8,1.34,870,140.92,-45.89,7.5,6193,-259,0.055999999999999994,-0.22399999999999998,1.067,0.366,-0.122,41.165749,15.171,FALSE POSITIVE
0,0,0,0,11.570600500000001,-0.00011750000000000001,0.41600000000000004,0.027000000000000003,0.237,-0.237,211.9,25.8,-25.8,1.33,771,68.3,-26.51,9.6,5718,-189,0.078,-0.182,0.9,0.244,-0.105,46.661652000000004,15.089,FALSE POSITIVE
0,0,0,0,16.2953228,-0.00027400000000000005,0.5870000000000001,0.36,0.355,-0.355,229.1,20.6,-20.6,1.6,773,82.59,-30.87,12.9,6187,-241,0.07200000000000001,-0.203,1.013,0.326,-0.14,45.626869,15.11,FALSE POSITIVE
0,0,0,0,15.8283833,-0.00045569999999999996,0.623,0.0,0.527,-0.527,227.5,33.0,-33.0,1.8,758,32.54,-25.35,9.8,5596,-75,0.14300000000000002,-0.10400000000000001,1.145,0.17800000000000002,-0.17800000000000002,45.634331,15.364,FALSE POSITIVE
0,0,0,0,73.7502765,-0.0005225,0.127,0.317,0.16699999999999998,-0.16699999999999998,233.1,7.0,-7.0,3.78,677,18.22,-29.61,33.9,6056,-81,0.285,-0.095,2.481,0.34299999999999997,-0.8590000000000001,41.33556,13.214,FALSE POSITIVE
0,0,0,0,4.7482669,-6.01e-05,0.6729999999999999,0.292,0.299,-0.299,35.6,3.4,-3.4,1.57,1690,706.15,-1146.93,12.1,6056,-81,0.285,-0.095,2.481,0.34299999999999997,-0.8590000000000001,41.33556,13.214,FALSE POSITIVE
0,0,0,0,10.10404351,-1.04e-05,0.951,0.023,0.0559,-0.0559,1322.4,54.8,-54.8,4.05,752,50.39,-20.17,39.5,5530,-149,0.05,-0.15,0.831,0.187,-0.08,39.361771000000005,14.030999999999999,FALSE POSITIVE
0,0,0,0,65.94078689999999,-0.0008703,0.332,0.159,0.276,-0.276,580.4,34.5,-34.5,2.33,454,8.25,-3.28,19.8,5982,-210,0.05,-0.2,0.96,0.266,-0.114,42.023361,15.502,FALSE POSITIVE
0,0,0,0,34.08429351,-5.8200000000000005e-05,1.28,32.01,0.0777,-0.0777,3746.0,157.0,-157.0,36.05,506,14.28,-5.29,28.7,5252,-158,0.14300000000000002,-0.287,0.922,0.276,-0.127,42.608909999999995,15.417,FALSE POSITIVE
0,0,0,0,202.1168173,-0.0005442,0.9059999999999999,0.01,0.154,-0.154,2701.2,58.2,-58.2,5.8,286,0.53,-0.26,56.3,5536,-83,0.038,-0.113,0.917,0.115,-0.053,39.983821999999996,13.922,FALSE POSITIVE
0,0,0,0,2.508116,-1.4499999999999998e-05,0.47200000000000003,0.035,0.11,-0.11,188.1,11.1,-11.1,12.28,3662,43373.68,-11231.94,18.3,5096,-46,0.11699999999999999,-0.14300000000000002,8.769,3.319,-1.1059999999999999,41.934799,15.357000000000001,FALSE POSITIVE
0,0,0,0,141.2415405,-9.49e-05,0.12,0.068,0.0216,-0.0216,12990.0,39.4,-39.4,11.49,352,1.48,-0.95,380.9,5705,-115,0.095,-0.105,1.0170000000000001,0.147,-0.107,45.309669,14.524000000000001,FALSE POSITIVE
0,0,0,0,16.0988294,-0.0002694,0.017,0.423,0.424,-0.424,160.2,16.3,-16.3,1.14,705,50.63,-23.39,10.9,5657,-169,0.16699999999999998,-0.204,0.9109999999999999,0.262,-0.161,46.899260999999996,14.55,FALSE POSITIVE
0,0,0,0,2.50475282,-1.1400000000000001e-05,0.13,0.32,0.111,-0.111,181.1,10.6,-10.6,1.48,1369,336.84,-283.48,18.9,5509,-74,0.156,-0.10400000000000001,1.1159999999999999,0.16899999999999998,-0.18600000000000003,38.23304,14.523,FALSE POSITIVE
0,0,0,0,59.3627946,-0.00034989999999999994,0.001,0.376,0.138,-0.138,233.6,5.2,-5.2,2.23,566,10.99,-10.5,51.5,5786,-104,0.188,-0.10099999999999999,1.4709999999999999,0.233,-0.321,47.448078,12.07,FALSE POSITIVE
0,0,0,0,247.891041,-0.002547,0.002,0.419,0.266,-0.266,956.6,31.2,-31.2,4.74,367,2.03,-1.57,34.6,6121,-82,0.154,-0.126,1.536,0.281,-0.281,41.211459999999995,14.948,FALSE POSITIVE
0,0,0,0,1.99469354,-4.99e-05,0.643,0.33,0.552,-0.552,75.1,10.2,-10.2,0.46,758,14.19,-14.82,8.9,3799,-68,0.036000000000000004,-0.021,0.51,0.025,-0.034,42.343361,15.845999999999998,FALSE POSITIVE
0,0,0,0,10.51421162,-5.539999999999999e-05,0.877,0.048,0.11800000000000001,-0.11800000000000001,85.4,4.5,-4.5,1.25,943,91.05,-39.79,21.6,6259,-136,0.034,-0.128,1.167,0.212,-0.085,37.860141999999996,11.69,FALSE POSITIVE
0,0,0,0,5.24088367,-2.2800000000000002e-05,0.65,0.021,0.028999999999999998,-0.028999999999999998,8531.2,27.7,-27.7,12.74,1320,641.99,-326.64,385.7,6452,-250,0.17,-0.187,1.305,0.395,-0.263,42.545712,14.014000000000001,FALSE POSITIVE
0,0,0,0,9.2075634,-0.0003568,0.898,0.013999999999999999,0.11199999999999999,-0.11199999999999999,1243.1,31.1,-31.1,5.5,972,167.28,-110.52,43.4,5678,-188,0.24600000000000002,-0.16399999999999998,1.3030000000000002,0.341,-0.341,48.16515,14.026,FALSE POSITIVE
0,0,0,0,2.60720833,-1.82e-05,0.644,0.151,0.0608,-0.0608,3149.7,21.2,-21.2,7.31,1561,1397.75,-525.02,185.3,6366,-243,0.073,-0.218,1.236,0.41700000000000004,-0.179,40.12492,14.103,FALSE POSITIVE
0,0,0,0,5.80184753,-1.06e-05,0.478,0.11,0.0707,-0.0707,22143.0,191.0,-191.0,14.0,989,190.8,-82.19,118.1,5687,-186,0.124,-0.18600000000000003,0.9209999999999999,0.252,-0.136,47.785412,16.605,FALSE POSITIVE
0,0,0,0,0.604358764,-1.49e-06,1.197,5.68,0.0116,-0.0116,38731.0,212.0,-212.0,23.28,997,50.97,-52.27,236.8,3569,-57,0.042,-0.027999999999999997,0.42700000000000005,0.031,-0.038,45.235371,16.182000000000002,FALSE POSITIVE
0,0,0,0,6.8873112999999995,-8.94e-05,0.489,0.003,0.282,-0.282,85.3,12.1,-12.1,0.72,788,21.91,-15.66,8.1,5208,-103,0.036000000000000004,-0.052000000000000005,0.772,0.055,-0.040999999999999995,46.051971,12.957,FALSE POSITIVE
0,0,0,0,2.18565886,-1.7100000000000002e-05,0.39399999999999996,0.064,0.218,-0.218,35.6,3.9,-3.9,0.44,1087,75.57,-49.54,11.1,4997,-100,0.018000000000000002,-0.053,0.746,0.049,-0.03,51.06057,12.905999999999999,FALSE POSITIVE
0,0,0,0,197.1455327,-0.0003018,1.251,17.95,0.054000000000000006,-0.054000000000000006,5664.0,121.0,-121.0,72.16,498,13.13,-6.96,56.8,7214,-342,0.11199999999999999,-0.192,1.935,0.593,-0.396,46.122673,12.962,FALSE POSITIVE
0,0,0,0,7.12766417,-3.9899999999999994e-05,0.125,0.331,0.138,-0.138,229.2,16.6,-16.6,1.21,784,18.97,-13.31,16.0,5159,-82,0.032,-0.063,0.821,0.055,-0.039,44.132381,14.839,FALSE POSITIVE
0,0,0,0,3.52364689,-4.35e-05,0.004,0.457,0.31,-0.31,74.2,10.3,-10.3,0.94,1330,726.26,-231.84,8.5,6269,-218,0.07,-0.21,1.085,0.361,-0.12,42.372631,14.46,FALSE POSITIVE
